Date,Open,High,Low,Close,Volume,ticker,name,source,prev_close,label
2022-05-16,96.5919891357422,96.95996002185625,91.99237060546875,91.99237060546875,12692808,1120,Al Rajhi Bank,yahoo,95.48808288574219,0
2022-05-17,91.99237823486328,92.72832006812678,87.76073023975187,88.31268310546875,15757249,1120,Al Rajhi Bank,yahoo,91.99237060546875,0
2022-05-18,88.31268310546875,88.31268310546875,88.31268310546875,88.31268310546875,0,1120,Al Rajhi Bank,yahoo,88.31268310546875,0
2022-05-19,87.30076544471571,87.76072732059043,85.18493800830745,86.01287078857422,10540663,1120,Al Rajhi Bank,yahoo,88.31268310546875,0
2022-05-22,87.20877107573935,87.30076204363824,83.62106717999457,85.4609146118164,10720843,1120,Al Rajhi Bank,yahoo,86.01287078857422,0
2022-05-23,86.38083771806288,86.47282868531252,83.25309570234876,83.5290756225586,8364916,1120,Al Rajhi Bank,yahoo,85.4609146118164,0
2022-05-24,83.52908079210883,84.54099553140331,82.9771209175288,83.8050537109375,7501807,1120,Al Rajhi Bank,yahoo,83.5290756225586,1
2022-05-25,84.26502077674316,87.1167832241354,83.89704984387859,86.47283935546875,9672364,1120,Al Rajhi Bank,yahoo,83.8050537109375,1
2022-05-26,87.39275114906073,87.94470396315211,85.92087463866345,86.3808364868164,8041385,1120,Al Rajhi Bank,yahoo,86.47283935546875,0
2022-05-29,87.1167685471207,88.6806429937056,87.1167685471207,88.4046630859375,7280275,1120,Al Rajhi Bank,yahoo,86.3808364868164,1
2022-05-30,88.49666591866027,92.17636108398438,88.49666591866027,92.17636108398438,9710973,1120,Al Rajhi Bank,yahoo,88.4046630859375,1
2022-05-31,92.54432094215609,94.01619742865637,90.5204916505258,90.98045349121094,16248788,1120,Al Rajhi Bank,yahoo,92.17636108398438,0
2022-06-01,91.07245002687269,91.53241189569528,88.86463165283203,88.86463165283203,5583551,1120,Al Rajhi Bank,yahoo,90.98045349121094,0
2022-06-02,89.23260352124542,89.23260352124542,87.30076505489008,87.76072692871094,7334144,1120,Al Rajhi Bank,yahoo,88.86463165283203,0
2022-06-05,87.7607335868885,88.4966684297586,87.02479172555668,88.22069549560547,3719233,1120,Al Rajhi Bank,yahoo,87.76072692871094,1
2022-06-06,88.31267699073064,90.33650636438382,88.31267699073064,89.14060974121094,5745627,1120,Al Rajhi Bank,yahoo,88.22069549560547,1
2022-06-07,89.3245963743809,89.50858533886262,87.30076689431168,87.48474884033203,6766183,1120,Al Rajhi Bank,yahoo,89.14060974121094,0
2022-06-08,87.39276317839928,88.2206960227291,86.19685940120489,86.47283935546875,5853183,1120,Al Rajhi Bank,yahoo,87.48474884033203,0
2022-06-09,86.47282501910183,86.65680694580078,85.36891942198692,86.65680694580078,5254545,1120,Al Rajhi Bank,yahoo,86.47283935546875,1
2022-06-12,85.55291411325742,86.28885596677763,84.54099932851338,85.64490509033203,3787289,1120,Al Rajhi Bank,yahoo,86.65680694580078,0
2022-06-13,85.55289906126656,86.3808317461967,83.80504273051633,83.89703369140625,8453426,1120,Al Rajhi Bank,yahoo,85.64490509033203,0
2022-06-14,83.89704659832282,84.72497941062407,80.12536047390765,82.8851318359375,12394361,1120,Al Rajhi Bank,yahoo,83.89703369140625,0
2022-06-15,82.88512850571658,84.08103218859755,82.33317565917969,82.33317565917969,6923816,1120,Al Rajhi Bank,yahoo,82.8851318359375,0
2022-06-16,83.25309924249491,83.98904104870809,79.29742431640625,79.29742431640625,11954037,1120,Al Rajhi Bank,yahoo,82.33317565917969,0
2022-06-19,78.19352637496637,78.65348829481911,75.61773681640625,75.61773681640625,7773646,1120,Al Rajhi Bank,yahoo,79.29742431640625,0
2022-06-20,75.89371817126256,77.36559493816434,75.15777627858066,76.44567108154297,6004146,1120,Al Rajhi Bank,yahoo,75.61773681640625,1
2022-06-21,76.99761733670351,79.29742677947795,76.72164441464744,79.02145385742188,6437382,1120,Al Rajhi Bank,yahoo,76.44567108154297,1
2022-06-22,78.92946825411553,78.92946825411553,75.61773681640625,75.61773681640625,6945932,1120,Al Rajhi Bank,yahoo,79.02145385742188,0
2022-06-23,76.35366821289062,77.54957184770582,75.70972442088919,76.35366821289062,5627620,1120,Al Rajhi Bank,yahoo,75.61773681640625,1
2022-06-26,78.37750678324235,78.74547771552919,77.45758296175612,77.82555389404297,4782464,1120,Al Rajhi Bank,yahoo,76.35366821289062,1
2022-06-27,79.11343061627207,79.48140146469095,77.27358339263783,77.45756530761719,5565641,1120,Al Rajhi Bank,yahoo,77.82555389404297,0
2022-06-28,77.54957576773322,78.19351959228516,76.72164298012264,78.19351959228516,2894160,1120,Al Rajhi Bank,yahoo,77.45756530761719,1
2022-06-29,78.10152282391616,78.56148466973609,77.36558106321996,77.91753387451172,3142919,1120,Al Rajhi Bank,yahoo,78.19351959228516,0
2022-06-30,78.00954249133356,78.46950439984741,75.80172392677474,75.89371490478516,7252332,1120,Al Rajhi Bank,yahoo,77.91753387451172,0
2022-07-03,76.35366854779318,76.62964847041056,73.5938973954633,73.96186828613281,7132444,1120,Al Rajhi Bank,yahoo,75.89371490478516,0
2022-07-04,74.05386447906494,74.32984442115412,72.39799886345281,73.59390258789062,5994836,1120,Al Rajhi Bank,yahoo,73.96186828613281,0
2022-07-05,73.59390258789062,74.23784642815008,73.04194972217374,73.59390258789062,4338904,1120,Al Rajhi Bank,yahoo,73.59390258789062,0
2022-07-06,73.59389648426087,75.89370574939402,73.04194366432108,75.0657730102539,4622659,1120,Al Rajhi Bank,yahoo,73.59390258789062,1
2022-07-13,75.43374482205401,76.72163943002518,74.42183013666987,74.6058120727539,5428590,1120,Al Rajhi Bank,yahoo,75.0657730102539,0
2022-07-14,74.60582317800682,74.9737941234092,73.22593739659438,73.86988830566406,2511004,1120,Al Rajhi Bank,yahoo,74.6058120727539,0
2022-07-17,75.70972474464104,75.98569764876709,74.42183013666987,74.6058120727539,2866817,1120,Al Rajhi Bank,yahoo,73.86988830566406,1
2022-07-18,74.78980070748086,76.35366821289062,74.69780272137127,76.35366821289062,5097361,1120,Al Rajhi Bank,yahoo,74.6058120727539,1
2022-07-19,76.62965530689196,78.10153198242188,76.16969340713503,78.10153198242188,5205329,1120,Al Rajhi Bank,yahoo,76.35366821289062,1
2022-07-20,78.56148590076249,82.33317169189453,78.56148590076249,80.49332427978516,8699835,1120,Al Rajhi Bank,yahoo,78.10153198242188,1
2022-07-21,81.32125429086076,81.87320709228516,79.57339790429963,81.87320709228516,4281056,1120,Al Rajhi Bank,yahoo,80.49332427978516,1
2022-07-24,81.87320709228516,81.87320709228516,81.87320709228516,81.87320709228516,0,1120,Al Rajhi Bank,yahoo,81.87320709228516,0
2022-07-25,81.04527617604374,81.04527617604374,79.75738159855328,80.30934143066406,3652774,1120,Al Rajhi Bank,yahoo,81.87320709228516,0
2022-07-26,80.40133331287187,80.86129516589921,79.66539154064377,80.49332427978516,2965989,1120,Al Rajhi Bank,yahoo,80.30934143066406,1
2022-07-27,80.76931417873912,82.14919990831807,80.5853252037182,81.5052490234375,4908057,1120,Al Rajhi Bank,yahoo,80.49332427978516,1
2022-07-28,82.33317230144861,83.25309601431397,81.87321044501594,82.42516326904297,6836670,1120,Al Rajhi Bank,yahoo,81.5052490234375,1
2022-07-31,83.0691140842043,83.25309601940424,81.50523956116102,81.78121948242188,5373241,1120,Al Rajhi Bank,yahoo,82.42516326904297,0
2022-08-01,82.14918518066406,82.42515806602654,81.41324344944309,82.14918518066406,4419484,1120,Al Rajhi Bank,yahoo,81.78121948242188,1
2022-08-02,82.14919316060814,82.14919316060814,80.86129851509604,81.04528045654297,5071318,1120,Al Rajhi Bank,yahoo,82.14918518066406,0
2022-08-03,81.04527617604374,81.1372671419086,79.9413705487438,80.30934143066406,4200200,1120,Al Rajhi Bank,yahoo,81.04528045654297,0
2022-08-04,80.49332427978516,81.32125701892656,79.94137145984453,80.49332427978516,4101298,1120,Al Rajhi Bank,yahoo,80.30934143066406,1
2022-08-07,80.5853189680487,80.67730993921003,79.11344237408358,79.29742431640625,3088399,1120,Al Rajhi Bank,yahoo,80.49332427978516,0
2022-08-08,79.29742340749904,80.21734714549073,78.92945952707127,79.11344146728516,3533736,1120,Al Rajhi Bank,yahoo,79.29742431640625,0
2022-08-09,79.11344483144056,79.38942477195808,78.56149196886699,79.02145385742188,3814494,1120,Al Rajhi Bank,yahoo,79.11344146728516,0
2022-08-10,79.20544051064664,80.4933352787998,79.02145855167984,80.4013442993164,4933335,1120,Al Rajhi Bank,yahoo,79.02145385742188,1
2022-08-11,80.95329621518677,82.14919998938673,80.40134332650284,80.8613052368164,6664489,1120,Al Rajhi Bank,yahoo,80.4013442993164,1
2022-08-14,81.22928044417297,81.59724437702178,80.67732050797548,80.95330047607422,3324340,1120,Al Rajhi Bank,yahoo,80.8613052368164,1
2022-08-15,81.04529145928642,81.32127142738517,80.58532952476328,80.95330047607422,3655515,1120,Al Rajhi Bank,yahoo,80.95330047607422,0
2022-08-16,81.04529145928642,81.13728244249863,80.67732050797548,80.95330047607422,4194151,1120,Al Rajhi Bank,yahoo,80.95330047607422,0
2022-08-17,80.95328583253036,82.24118041992188,80.86129486595829,82.24118041992188,7220011,1120,Al Rajhi Bank,yahoo,80.95330047607422,1
2022-08-18,82.42515965080936,83.98903410510731,82.42515965080936,83.62106323242188,8491295,1120,Al Rajhi Bank,yahoo,82.24118041992188,1
2022-08-21,83.89704805435126,84.265018979367,83.16111322278144,83.71306610107422,5560082,1120,Al Rajhi Bank,yahoo,83.62106323242188,1
2022-08-22,83.62106477337454,84.90895934227632,83.3450848591596,84.4489974975586,6441774,1120,Al Rajhi Bank,yahoo,83.71306610107422,1
2022-08-23,84.44899594134895,85.36891961383223,83.52907226886568,83.62106323242188,6892253,1120,Al Rajhi Bank,yahoo,84.4489974975586,0
2022-08-24,83.62106505920124,83.98903593992534,82.60915040105556,83.34508514404297,4061991,1120,Al Rajhi Bank,yahoo,83.62106323242188,0
2022-08-25,83.71307174019192,84.63299560546875,83.62108075735665,84.63299560546875,4400635,1120,Al Rajhi Bank,yahoo,83.34508514404297,1
2022-08-28,83.71306031259489,84.17302218244431,83.34508941302313,83.43708038330078,4704758,1120,Al Rajhi Bank,yahoo,84.63299560546875,0
2022-08-29,83.43708280070459,84.2650155941133,83.25310085481881,83.8050537109375,5357778,1120,Al Rajhi Bank,yahoo,83.43708038330078,1
2022-08-30,83.98903593992534,84.35699980218865,83.25309417847714,83.34508514404297,3845055,1120,Al Rajhi Bank,yahoo,83.8050537109375,0
2022-08-31,83.16110840688458,83.16110840688458,82.14919368553798,82.97711944580078,5555550,1120,Al Rajhi Bank,yahoo,83.34508514404297,0
2022-09-01,82.97711609814338,83.16110505180427,80.95328673710026,81.78121948242188,4771036,1120,Al Rajhi Bank,yahoo,82.97711944580078,0
2022-09-04,81.68922606777889,81.68922606777889,80.95328431210275,81.41324615478516,2860941,1120,Al Rajhi Bank,yahoo,81.78121948242188,0
2022-09-05,80.95328429782028,81.78121701819467,80.67730438487523,80.76930236816406,4622841,1120,Al Rajhi Bank,yahoo,81.41324615478516,0
2022-09-06,80.76931722417633,81.22927915137902,79.29743344235811,79.4814224243164,5096850,1120,Al Rajhi Bank,yahoo,80.76930236816406,0
2022-09-07,79.48140652989763,80.30933923698773,78.46949189610334,78.83745574951172,4802348,1120,Al Rajhi Bank,yahoo,79.4814224243164,0
2022-09-08,78.92945373132444,79.48140652989763,77.73355015236534,78.83745574951172,7004762,1120,Al Rajhi Bank,yahoo,78.83745574951172,0
2022-09-11,79.75737915846575,80.21734099217885,79.38941530626376,79.94136810302734,4239223,1120,Al Rajhi Bank,yahoo,78.83745574951172,1
2022-09-12,80.40132489295574,81.59722137451172,79.84937213081759,81.59722137451172,4451772,1120,Al Rajhi Bank,yahoo,79.94136810302734,1
2022-09-13,81.78122846492712,83.25310516357422,81.68923748722325,83.25310516357422,4949265,1120,Al Rajhi Bank,yahoo,81.59722137451172,1
2022-09-14,80.95328431210275,82.6091497531437,80.86129334725842,81.41324615478516,6295543,1120,Al Rajhi Bank,yahoo,83.25310516357422,0
2022-09-15,81.50524327386871,82.793137934317,80.58531951904297,80.58531951904297,7735500,1120,Al Rajhi Bank,yahoo,81.41324615478516,0
2022-09-18,80.58531212704402,80.76930107220882,78.65347382280753,78.83745574951172,2768966,1120,Al Rajhi Bank,yahoo,80.58531951904297,0
2022-09-19,78.83746869398547,79.20543962627231,77.08961904793104,77.82555389404297,3695922,1120,Al Rajhi Bank,yahoo,78.83745574951172,0
2022-09-20,78.37750153688248,79.1134433521944,78.19351959228516,78.19351959228516,3334519,1120,Al Rajhi Bank,yahoo,77.82555389404297,1
2022-09-21,78.19351286577755,78.56148374177923,77.2735891850037,77.73355102539062,2689316,1120,Al Rajhi Bank,yahoo,78.19351959228516,0
2022-09-25,75.15776824951172,75.98570103571568,74.88179533308458,75.15776824951172,4501034,1120,Al Rajhi Bank,yahoo,77.73355102539062,0
2022-09-26,74.97378331081123,75.52573614008206,72.2140121459961,72.2140121459961,7878245,1120,Al Rajhi Bank,yahoo,75.15776824951172,0
2022-09-27,73.13394254577493,74.4218372773174,72.30600971703609,73.31792449951172,5554613,1120,Al Rajhi Bank,yahoo,72.2140121459961,1
2022-09-28,73.96186153598138,74.42182335272447,73.13392886215175,73.50189971923828,6579086,1120,Al Rajhi Bank,yahoo,73.31792449951172,1
2022-09-29,74.05386830933563,74.88180115996467,73.777888352972,74.78981018066406,6167163,1120,Al Rajhi Bank,yahoo,73.50189971923828,1
2022-10-02,74.78980913173662,76.16969485727816,73.96187629271934,75.89371490478516,3767551,1120,Al Rajhi Bank,yahoo,74.78981018066406,1
2022-10-03,76.35366821289062,77.27359192629895,76.16968627759334,76.35366821289062,3346477,1120,Al Rajhi Bank,yahoo,75.89371490478516,1
2022-10-04,76.35366821289062,76.35366821289062,76.35366821289062,76.35366821289062,0,1120,Al Rajhi Bank,yahoo,76.35366821289062,0
2022-10-05,78.92946049240675,78.92946049240675,77.36558590761744,78.00953674316406,3764927,1120,Al Rajhi Bank,yahoo,76.35366821289062,1
2022-10-06,78.19350700445494,78.3774889194343,77.45756530761719,77.45756530761719,2064765,1120,Al Rajhi Bank,yahoo,78.00953674316406,0
2022-10-09,77.4575782320149,77.4575782320149,75.80171966552734,75.80171966552734,2350634,1120,Al Rajhi Bank,yahoo,77.45756530761719,0
2022-10-10,75.80172392677474,76.53765876931985,74.97379108775746,75.89371490478516,2193579,1120,Al Rajhi Bank,yahoo,75.80171966552734,1
2022-10-11,75.89371159044741,75.9857025644405,74.78980586560729,75.34175872802734,2895353,1120,Al Rajhi Bank,yahoo,75.89371490478516,0
2022-10-12,75.52574308335188,76.35367591260255,75.34176112950136,75.70973205566406,2802875,1120,Al Rajhi Bank,yahoo,75.34175872802734,1
2022-10-13,75.61773601283127,75.98570694849549,74.78981018066406,74.78981018066406,2148339,1120,Al Rajhi Bank,yahoo,75.70973205566406,0
